"eau_id","wmd_id_num","wmd_id","area_km2","x_coord","y_coord"
908,18,"Northeast Montana",14250.3145563,-711932.443235883,2857849.8322163
909,18,"Northeast Montana",14250.3145563,-693418.906404118,2857849.8322163
910,18,"Northeast Montana",14250.3145563,-674905.369572353,2857849.8322163
911,18,"Northeast Montana",14250.3145563,-656391.832740589,2857849.8322163
912,18,"Northeast Montana",14250.3145563,-637878.295908824,2857849.8322163
913,18,"Northeast Montana",14250.3145563,-619364.759077059,2857849.8322163
914,18,"Northeast Montana",14250.3145563,-600851.222245294,2857849.8322163
915,18,"Northeast Montana",14250.3145563,-730445.980067647,2839364.62113587
916,18,"Northeast Montana",14250.3145563,-711932.443235883,2839364.62113587
917,18,"Northeast Montana",14250.3145563,-693418.906404118,2839364.62113587
918,18,"Northeast Montana",14250.3145563,-674905.369572353,2839364.62113587
919,18,"Northeast Montana",14250.3145563,-656391.832740589,2839364.62113587
920,18,"Northeast Montana",14250.3145563,-637878.295908824,2839364.62113587
921,18,"Northeast Montana",14250.3145563,-619364.759077059,2839364.62113587
922,18,"Northeast Montana",14250.3145563,-730445.980067647,2820879.41005543
923,18,"Northeast Montana",14250.3145563,-674905.369572353,2820879.41005543
924,18,"Northeast Montana",14250.3145563,-637878.295908824,2820879.41005543
925,18,"Northeast Montana",14250.3145563,-619364.759077059,2820879.41005543
926,19,"Roseau",11197.1521178,-82472.1909558821,2876335.04329674
927,19,"Roseau",11197.1521178,-63958.6541241174,2876335.04329674
928,19,"Roseau",11197.1521178,-45445.1172923527,2876335.04329674
929,19,"Roseau",11197.1521178,-26931.580460588,2876335.04329674
930,19,"Roseau",11197.1521178,-8418.04362882324,2876335.04329674
931,19,"Roseau",11197.1521178,-82472.1909558821,2857849.8322163
932,19,"Roseau",11197.1521178,-63958.6541241174,2857849.8322163
933,19,"Roseau",11197.1521178,-45445.1172923527,2857849.8322163
934,19,"Roseau",11197.1521178,-26931.580460588,2857849.8322163
935,19,"Roseau",11197.1521178,-8418.04362882324,2857849.8322163
936,19,"Roseau",11197.1521178,-82472.1909558821,2839364.62113587
937,19,"Roseau",11197.1521178,-63958.6541241174,2839364.62113587
938,19,"Roseau",11197.1521178,-45445.1172923527,2839364.62113587
939,19,"Roseau",11197.1521178,-26931.580460588,2839364.62113587
940,19,"Roseau",11197.1521178,-8418.04362882324,2839364.62113587
941,19,"Roseau",11197.1521178,10095.4932029415,2839364.62113587
942,19,"Roseau",11197.1521178,-82472.1909558821,2820879.41005543
943,19,"Roseau",11197.1521178,-63958.6541241174,2820879.41005543
944,19,"Roseau",11197.1521178,-45445.1172923527,2820879.41005543
945,19,"Roseau",11197.1521178,-26931.580460588,2820879.41005543
946,19,"Roseau",11197.1521178,-8418.04362882324,2820879.41005543
947,19,"Roseau",11197.1521178,10095.4932029415,2820879.41005543
948,19,"Roseau",11197.1521178,-82472.1909558821,2802394.198975
949,19,"Roseau",11197.1521178,-63958.6541241174,2802394.198975
950,19,"Roseau",11197.1521178,-45445.1172923527,2802394.198975
951,19,"Roseau",11197.1521178,-26931.580460588,2802394.198975
952,19,"Roseau",11197.1521178,-8418.04362882324,2802394.198975
953,19,"Roseau",11197.1521178,10095.4932029415,2802394.198975
954,19,"Roseau",11197.1521178,-26931.580460588,2783908.98789456
955,19,"Roseau",11197.1521178,-8418.04362882324,2783908.98789456
956,19,"Roseau",11197.1521178,10095.4932029415,2783908.98789456
957,19,"Roseau",11197.1521178,28609.0300347062,2783908.98789456
958,19,"Roseau",11197.1521178,-26931.580460588,2765423.77681413
959,19,"Roseau",11197.1521178,-8418.04362882324,2765423.77681413
960,19,"Roseau",11197.1521178,10095.4932029415,2765423.77681413
961,20,"Sand Lake",23214.8767249,-323148.169768824,2543601.24384891
962,20,"Sand Lake",23214.8767249,-304634.632937059,2543601.24384891
963,20,"Sand Lake",23214.8767249,-286121.096105294,2543601.24384891
964,20,"Sand Lake",23214.8767249,-267607.559273529,2543601.24384891
965,20,"Sand Lake",23214.8767249,-249094.022441765,2543601.24384891
966,20,"Sand Lake",23214.8767249,-230580.48561,2543601.24384891
967,20,"Sand Lake",23214.8767249,-212066.948778235,2543601.24384891
968,20,"Sand Lake",23214.8767249,-193553.41194647,2543601.24384891
969,20,"Sand Lake",23214.8767249,-175039.875114706,2543601.24384891
970,20,"Sand Lake",23214.8767249,-156526.338282941,2543601.24384891
971,20,"Sand Lake",23214.8767249,-341661.706600588,2525116.03276848
972,20,"Sand Lake",23214.8767249,-323148.169768824,2525116.03276848
973,20,"Sand Lake",23214.8767249,-304634.632937059,2525116.03276848
974,20,"Sand Lake",23214.8767249,-286121.096105294,2525116.03276848
975,20,"Sand Lake",23214.8767249,-267607.559273529,2525116.03276848
976,20,"Sand Lake",23214.8767249,-249094.022441765,2525116.03276848
977,20,"Sand Lake",23214.8767249,-230580.48561,2525116.03276848
978,20,"Sand Lake",23214.8767249,-212066.948778235,2525116.03276848
979,20,"Sand Lake",23214.8767249,-193553.41194647,2525116.03276848
980,20,"Sand Lake",23214.8767249,-175039.875114706,2525116.03276848
981,20,"Sand Lake",23214.8767249,-156526.338282941,2525116.03276848
982,20,"Sand Lake",23214.8767249,-323148.169768824,2506630.82168804
983,20,"Sand Lake",23214.8767249,-304634.632937059,2506630.82168804
984,20,"Sand Lake",23214.8767249,-286121.096105294,2506630.82168804
985,20,"Sand Lake",23214.8767249,-267607.559273529,2506630.82168804
986,20,"Sand Lake",23214.8767249,-249094.022441765,2506630.82168804
987,20,"Sand Lake",23214.8767249,-230580.48561,2506630.82168804
988,20,"Sand Lake",23214.8767249,-212066.948778235,2506630.82168804
989,20,"Sand Lake",23214.8767249,-193553.41194647,2506630.82168804
990,20,"Sand Lake",23214.8767249,-175039.875114706,2506630.82168804
991,20,"Sand Lake",23214.8767249,-156526.338282941,2506630.82168804
992,20,"Sand Lake",23214.8767249,-323148.169768824,2488145.61060761
993,20,"Sand Lake",23214.8767249,-304634.632937059,2488145.61060761
994,20,"Sand Lake",23214.8767249,-286121.096105294,2488145.61060761
995,20,"Sand Lake",23214.8767249,-267607.559273529,2488145.61060761
996,20,"Sand Lake",23214.8767249,-249094.022441765,2488145.61060761
997,20,"Sand Lake",23214.8767249,-230580.48561,2488145.61060761
998,20,"Sand Lake",23214.8767249,-212066.948778235,2488145.61060761
999,20,"Sand Lake",23214.8767249,-193553.41194647,2488145.61060761
1000,20,"Sand Lake",23214.8767249,-175039.875114706,2488145.61060761
1001,20,"Sand Lake",23214.8767249,-156526.338282941,2488145.61060761
1002,20,"Sand Lake",23214.8767249,-323148.169768824,2469660.39952717
1003,20,"Sand Lake",23214.8767249,-304634.632937059,2469660.39952717
1004,20,"Sand Lake",23214.8767249,-286121.096105294,2469660.39952717
1005,20,"Sand Lake",23214.8767249,-267607.559273529,2469660.39952717
1006,20,"Sand Lake",23214.8767249,-249094.022441765,2469660.39952717
1007,20,"Sand Lake",23214.8767249,-230580.48561,2469660.39952717
1008,20,"Sand Lake",23214.8767249,-212066.948778235,2469660.39952717
1009,20,"Sand Lake",23214.8767249,-193553.41194647,2469660.39952717
1010,20,"Sand Lake",23214.8767249,-175039.875114706,2469660.39952717
1011,20,"Sand Lake",23214.8767249,-156526.338282941,2469660.39952717
1012,20,"Sand Lake",23214.8767249,-341661.706600588,2451175.18844674
1013,20,"Sand Lake",23214.8767249,-323148.169768824,2451175.18844674
1014,20,"Sand Lake",23214.8767249,-304634.632937059,2451175.18844674
1015,20,"Sand Lake",23214.8767249,-286121.096105294,2451175.18844674
1016,20,"Sand Lake",23214.8767249,-267607.559273529,2451175.18844674
1017,20,"Sand Lake",23214.8767249,-249094.022441765,2451175.18844674
1018,20,"Sand Lake",23214.8767249,-230580.48561,2451175.18844674
1019,20,"Sand Lake",23214.8767249,-212066.948778235,2451175.18844674
1020,20,"Sand Lake",23214.8767249,-193553.41194647,2451175.18844674
1021,20,"Sand Lake",23214.8767249,-175039.875114706,2451175.18844674
1022,20,"Sand Lake",23214.8767249,-156526.338282941,2451175.18844674
1023,20,"Sand Lake",23214.8767249,-212066.948778235,2432689.9773663
1024,20,"Sand Lake",23214.8767249,-193553.41194647,2432689.9773663
1025,20,"Sand Lake",23214.8767249,-175039.875114706,2432689.9773663
1026,20,"Sand Lake",23214.8767249,-156526.338282941,2432689.9773663
1027,20,"Sand Lake",23214.8767249,-212066.948778235,2414204.76628587
1028,20,"Sand Lake",23214.8767249,-193553.41194647,2414204.76628587
1029,20,"Sand Lake",23214.8767249,-175039.875114706,2414204.76628587
1030,20,"Sand Lake",23214.8767249,-156526.338282941,2414204.76628587
1031,21,"Tewaukon",8226.02163651,-138012.801451176,2617542.08817065
1032,21,"Tewaukon",8226.02163651,-119499.264619412,2617542.08817065
1033,21,"Tewaukon",8226.02163651,-100985.727787647,2617542.08817065
1034,21,"Tewaukon",8226.02163651,-82472.1909558821,2617542.08817065
1035,21,"Tewaukon",8226.02163651,-63958.6541241174,2617542.08817065
1036,21,"Tewaukon",8226.02163651,-156526.338282941,2599056.87709022
1037,21,"Tewaukon",8226.02163651,-138012.801451176,2599056.87709022
1038,21,"Tewaukon",8226.02163651,-119499.264619412,2599056.87709022
1039,21,"Tewaukon",8226.02163651,-100985.727787647,2599056.87709022
1040,21,"Tewaukon",8226.02163651,-82472.1909558821,2599056.87709022
1041,21,"Tewaukon",8226.02163651,-63958.6541241174,2599056.87709022
1042,21,"Tewaukon",8226.02163651,-138012.801451176,2580571.66600978
1043,21,"Tewaukon",8226.02163651,-119499.264619412,2580571.66600978
1044,21,"Tewaukon",8226.02163651,-100985.727787647,2580571.66600978
1045,21,"Tewaukon",8226.02163651,-82472.1909558821,2580571.66600978
1046,21,"Tewaukon",8226.02163651,-63958.6541241174,2580571.66600978
1047,21,"Tewaukon",8226.02163651,-138012.801451176,2562086.45492935
1048,21,"Tewaukon",8226.02163651,-119499.264619412,2562086.45492935
1049,21,"Tewaukon",8226.02163651,-100985.727787647,2562086.45492935
1050,21,"Tewaukon",8226.02163651,-82472.1909558821,2562086.45492935
1051,21,"Tewaukon",8226.02163651,-63958.6541241174,2562086.45492935
1052,21,"Tewaukon",8226.02163651,-45445.1172923527,2562086.45492935
1053,22,"Valley City",14441.0645055,-175039.875114706,2728453.35465326
1054,22,"Valley City",14441.0645055,-156526.338282941,2728453.35465326
1055,22,"Valley City",14441.0645055,-138012.801451176,2728453.35465326
1056,22,"Valley City",14441.0645055,-119499.264619412,2728453.35465326
1057,22,"Valley City",14441.0645055,-100985.727787647,2728453.35465326
1058,22,"Valley City",14441.0645055,-82472.1909558821,2728453.35465326
1059,22,"Valley City",14441.0645055,-175039.875114706,2709968.14357283
1060,22,"Valley City",14441.0645055,-156526.338282941,2709968.14357283
1061,22,"Valley City",14441.0645055,-138012.801451176,2709968.14357283
1062,22,"Valley City",14441.0645055,-119499.264619412,2709968.14357283
1063,22,"Valley City",14441.0645055,-100985.727787647,2709968.14357283
1064,22,"Valley City",14441.0645055,-82472.1909558821,2709968.14357283
1065,22,"Valley City",14441.0645055,-175039.875114706,2691482.93249239
1066,22,"Valley City",14441.0645055,-156526.338282941,2691482.93249239
1067,22,"Valley City",14441.0645055,-138012.801451176,2691482.93249239
1068,22,"Valley City",14441.0645055,-119499.264619412,2691482.93249239
1069,22,"Valley City",14441.0645055,-100985.727787647,2691482.93249239
1070,22,"Valley City",14441.0645055,-82472.1909558821,2691482.93249239
1071,22,"Valley City",14441.0645055,-63958.6541241174,2691482.93249239
1072,22,"Valley City",14441.0645055,-175039.875114706,2672997.72141196
1073,22,"Valley City",14441.0645055,-156526.338282941,2672997.72141196
1074,22,"Valley City",14441.0645055,-138012.801451176,2672997.72141196
1075,22,"Valley City",14441.0645055,-119499.264619412,2672997.72141196
1076,22,"Valley City",14441.0645055,-100985.727787647,2672997.72141196
1077,22,"Valley City",14441.0645055,-82472.1909558821,2672997.72141196
1078,22,"Valley City",14441.0645055,-63958.6541241174,2672997.72141196
1079,22,"Valley City",14441.0645055,-175039.875114706,2654512.51033152
1080,22,"Valley City",14441.0645055,-156526.338282941,2654512.51033152
1081,22,"Valley City",14441.0645055,-138012.801451176,2654512.51033152
1082,22,"Valley City",14441.0645055,-119499.264619412,2654512.51033152
1083,22,"Valley City",14441.0645055,-100985.727787647,2654512.51033152
1084,22,"Valley City",14441.0645055,-82472.1909558821,2654512.51033152
1085,22,"Valley City",14441.0645055,-63958.6541241174,2654512.51033152
1086,22,"Valley City",14441.0645055,-175039.875114706,2636027.29925109
1087,22,"Valley City",14441.0645055,-156526.338282941,2636027.29925109
1088,22,"Valley City",14441.0645055,-138012.801451176,2636027.29925109
1089,22,"Valley City",14441.0645055,-119499.264619412,2636027.29925109
1090,22,"Valley City",14441.0645055,-100985.727787647,2636027.29925109
1091,22,"Valley City",14441.0645055,-82472.1909558821,2636027.29925109
1092,22,"Valley City",14441.0645055,-63958.6541241174,2636027.29925109
1093,23,"Waubay",14206.8289554,-138012.801451176,2543601.24384891
1094,23,"Waubay",14206.8289554,-119499.264619412,2543601.24384891
1095,23,"Waubay",14206.8289554,-100985.727787647,2543601.24384891
1096,23,"Waubay",14206.8289554,-82472.1909558821,2543601.24384891
1097,23,"Waubay",14206.8289554,-63958.6541241174,2543601.24384891
1098,23,"Waubay",14206.8289554,-45445.1172923527,2543601.24384891
1099,23,"Waubay",14206.8289554,-138012.801451176,2525116.03276848
1100,23,"Waubay",14206.8289554,-119499.264619412,2525116.03276848
1101,23,"Waubay",14206.8289554,-100985.727787647,2525116.03276848
1102,23,"Waubay",14206.8289554,-82472.1909558821,2525116.03276848
1103,23,"Waubay",14206.8289554,-63958.6541241174,2525116.03276848
1104,23,"Waubay",14206.8289554,-138012.801451176,2506630.82168804
1105,23,"Waubay",14206.8289554,-119499.264619412,2506630.82168804
1106,23,"Waubay",14206.8289554,-100985.727787647,2506630.82168804
1107,23,"Waubay",14206.8289554,-82472.1909558821,2506630.82168804
1108,23,"Waubay",14206.8289554,-63958.6541241174,2506630.82168804
1109,23,"Waubay",14206.8289554,-138012.801451176,2488145.61060761
1110,23,"Waubay",14206.8289554,-119499.264619412,2488145.61060761
1111,23,"Waubay",14206.8289554,-100985.727787647,2488145.61060761
1112,23,"Waubay",14206.8289554,-82472.1909558821,2488145.61060761
1113,23,"Waubay",14206.8289554,-63958.6541241174,2488145.61060761
1114,23,"Waubay",14206.8289554,-45445.1172923527,2488145.61060761
1115,23,"Waubay",14206.8289554,-138012.801451176,2469660.39952717
1116,23,"Waubay",14206.8289554,-119499.264619412,2469660.39952717
1117,23,"Waubay",14206.8289554,-100985.727787647,2469660.39952717
1118,23,"Waubay",14206.8289554,-82472.1909558821,2469660.39952717
1119,23,"Waubay",14206.8289554,-63958.6541241174,2469660.39952717
1120,23,"Waubay",14206.8289554,-45445.1172923527,2469660.39952717
1121,23,"Waubay",14206.8289554,-138012.801451176,2451175.18844674
1122,23,"Waubay",14206.8289554,-119499.264619412,2451175.18844674
1123,23,"Waubay",14206.8289554,-100985.727787647,2451175.18844674
1124,23,"Waubay",14206.8289554,-82472.1909558821,2451175.18844674
1125,23,"Waubay",14206.8289554,-63958.6541241174,2451175.18844674
1126,23,"Waubay",14206.8289554,-45445.1172923527,2451175.18844674
1127,23,"Waubay",14206.8289554,-138012.801451176,2432689.9773663
1128,23,"Waubay",14206.8289554,-119499.264619412,2432689.9773663
1129,23,"Waubay",14206.8289554,-100985.727787647,2432689.9773663
1130,23,"Waubay",14206.8289554,-82472.1909558821,2432689.9773663
1131,23,"Waubay",14206.8289554,-138012.801451176,2414204.76628587
1132,23,"Waubay",14206.8289554,-119499.264619412,2414204.76628587
1133,24,"Windom",25811.1608365,-26931.580460588,2395719.55520543
1134,24,"Windom",25811.1608365,-8418.04362882324,2395719.55520543
1135,24,"Windom",25811.1608365,10095.4932029415,2395719.55520543
1136,24,"Windom",25811.1608365,28609.0300347062,2395719.55520543
1137,24,"Windom",25811.1608365,65636.1036982356,2395719.55520543
1138,24,"Windom",25811.1608365,-26931.580460588,2377234.344125
1139,24,"Windom",25811.1608365,-8418.04362882324,2377234.344125
1140,24,"Windom",25811.1608365,10095.4932029415,2377234.344125
1141,24,"Windom",25811.1608365,28609.0300347062,2377234.344125
1142,24,"Windom",25811.1608365,47122.5668664709,2377234.344125
1143,24,"Windom",25811.1608365,65636.1036982356,2377234.344125
1144,24,"Windom",25811.1608365,84149.6405300004,2377234.344125
1145,24,"Windom",25811.1608365,102663.177361765,2377234.344125
1146,24,"Windom",25811.1608365,-26931.580460588,2358749.13304457
1147,24,"Windom",25811.1608365,-8418.04362882324,2358749.13304457
1148,24,"Windom",25811.1608365,10095.4932029415,2358749.13304457
1149,24,"Windom",25811.1608365,28609.0300347062,2358749.13304457
1150,24,"Windom",25811.1608365,47122.5668664709,2358749.13304457
1151,24,"Windom",25811.1608365,65636.1036982356,2358749.13304457
1152,24,"Windom",25811.1608365,84149.6405300004,2358749.13304457
1153,24,"Windom",25811.1608365,102663.177361765,2358749.13304457
1154,24,"Windom",25811.1608365,121176.71419353,2358749.13304457
1155,24,"Windom",25811.1608365,139690.251025295,2358749.13304457
1156,24,"Windom",25811.1608365,158203.787857059,2358749.13304457
1157,24,"Windom",25811.1608365,-26931.580460588,2340263.92196413
1158,24,"Windom",25811.1608365,-8418.04362882324,2340263.92196413
1159,24,"Windom",25811.1608365,10095.4932029415,2340263.92196413
1160,24,"Windom",25811.1608365,28609.0300347062,2340263.92196413
1161,24,"Windom",25811.1608365,47122.5668664709,2340263.92196413
1162,24,"Windom",25811.1608365,65636.1036982356,2340263.92196413
1163,24,"Windom",25811.1608365,84149.6405300004,2340263.92196413
1164,24,"Windom",25811.1608365,102663.177361765,2340263.92196413
1165,24,"Windom",25811.1608365,121176.71419353,2340263.92196413
1166,24,"Windom",25811.1608365,139690.251025295,2340263.92196413
1167,24,"Windom",25811.1608365,158203.787857059,2340263.92196413
1168,24,"Windom",25811.1608365,176717.324688824,2340263.92196413
1169,24,"Windom",25811.1608365,-26931.580460588,2321778.7108837
1170,24,"Windom",25811.1608365,-8418.04362882324,2321778.7108837
1171,24,"Windom",25811.1608365,10095.4932029415,2321778.7108837
1172,24,"Windom",25811.1608365,28609.0300347062,2321778.7108837
1173,24,"Windom",25811.1608365,47122.5668664709,2321778.7108837
1174,24,"Windom",25811.1608365,65636.1036982356,2321778.7108837
1175,24,"Windom",25811.1608365,84149.6405300004,2321778.7108837
1176,24,"Windom",25811.1608365,102663.177361765,2321778.7108837
1177,24,"Windom",25811.1608365,121176.71419353,2321778.7108837
1178,24,"Windom",25811.1608365,139690.251025295,2321778.7108837
1179,24,"Windom",25811.1608365,158203.787857059,2321778.7108837
1180,24,"Windom",25811.1608365,176717.324688824,2321778.7108837
1181,24,"Windom",25811.1608365,195230.861520589,2321778.7108837
1182,24,"Windom",25811.1608365,-26931.580460588,2303293.49980326
1183,24,"Windom",25811.1608365,-8418.04362882324,2303293.49980326
1184,24,"Windom",25811.1608365,10095.4932029415,2303293.49980326
1185,24,"Windom",25811.1608365,28609.0300347062,2303293.49980326
1186,24,"Windom",25811.1608365,47122.5668664709,2303293.49980326
1187,24,"Windom",25811.1608365,65636.1036982356,2303293.49980326
1188,24,"Windom",25811.1608365,84149.6405300004,2303293.49980326
1189,24,"Windom",25811.1608365,102663.177361765,2303293.49980326
1190,24,"Windom",25811.1608365,121176.71419353,2303293.49980326
1191,24,"Windom",25811.1608365,139690.251025295,2303293.49980326
1192,24,"Windom",25811.1608365,158203.787857059,2303293.49980326
1193,24,"Windom",25811.1608365,176717.324688824,2303293.49980326
1194,24,"Windom",25811.1608365,195230.861520589,2303293.49980326
1195,24,"Windom",25811.1608365,213744.398352353,2303293.49980326
1196,24,"Windom",25811.1608365,-26931.580460588,2284808.28872283
1197,24,"Windom",25811.1608365,-8418.04362882324,2284808.28872283
1198,24,"Windom",25811.1608365,10095.4932029415,2284808.28872283
1199,24,"Windom",25811.1608365,28609.0300347062,2284808.28872283
1200,24,"Windom",25811.1608365,47122.5668664709,2284808.28872283
1201,24,"Windom",25811.1608365,65636.1036982356,2284808.28872283
1202,24,"Windom",25811.1608365,84149.6405300004,2284808.28872283
1203,24,"Windom",25811.1608365,102663.177361765,2284808.28872283
1204,24,"Windom",25811.1608365,121176.71419353,2284808.28872283
1205,24,"Windom",25811.1608365,139690.251025295,2284808.28872283
1206,24,"Windom",25811.1608365,158203.787857059,2284808.28872283
1207,24,"Windom",25811.1608365,176717.324688824,2284808.28872283
1208,24,"Windom",25811.1608365,195230.861520589,2284808.28872283
1209,24,"Windom",25811.1608365,213744.398352353,2284808.28872283
1210,24,"Windom",25811.1608365,232257.935184118,2284808.28872283
